time,flux
120.5391465105713,0.9004474590529683
120.55958073025249,0.9003492045820812
120.58001484981651,0.9003324828046259
120.60044916937477,0.9002551024988845
120.62088338893955,0.9004128932311143
120.64131750838715,0.9003709204474344
120.66175172782823,0.9002306931928674
120.68218604727736,0.9002722731831172
120.70262016672496,0.9003312483109882
120.72305438616604,0.9004685576715026
120.74348870549875,0.9004380881239916
120.76392282482993,0.9003613811784162
120.7843570441546,0.9005064341808394
120.80479126348655,0.9004846622021392
120.82522548270208,0.9004584572690127
120.84565970191034,0.9005081175812544
120.86609392112587,0.9004428016451536
120.88652824022574,0.9004216469132721
120.92739657853235,0.9004816320813922
120.94783089762495,0.9004967826851269
120.96826501660689,0.9004839327286259
121.00913335457153,0.9004545293347112
121.02956767354772,0.9004127810044199
121.05000189253042,0.900425350394185
121.0704361113967,0.90043416018969
121.09087033025571,0.9004800047943243
121.111304549122,0.9005175446235782
121.13173876798828,0.9004302883687356
121.15217288673011,0.900460926256288
121.17260720548074,0.9004814076280035
121.19304142423061,0.9005077809011713
121.21347554285603,0.900551717652002
121.23390986160666,0.9004665375910046
121.25434408024012,0.9004553710349187
121.27477819874912,0.9005207430843667
121.29521241738257,0.9005096326416279
121.31564673590037,0.9004963898916968
121.33608095441014,0.9004911152370632
121.35651507292641,0.9005114843820843
121.3769493913278,0.9005817382927357
121.39738360972115,0.9005036846268283
121.41781772812101,0.900627919577453
121.43825194652163,0.9005360620281428
121.47912038308277,0.900584207280011
121.49955460136698,0.9004414549248215
121.51998881964391,0.9002883216004065
121.54042313781247,0.9003348956785541
121.56085735598026,0.9003821992302147
121.60172579219216,0.9004880851163163
121.64259412828687,0.9005442545768291
121.66302834633825,0.9004695115984044
121.68346266439039,0.900512045515556
121.70389678231732,0.9005234365250306
121.72433100013586,0.9006077748858206
121.74476531807159,0.9005475091509647
121.7651994358821,0.9006285368242718
121.78563365370064,0.9005170396034538
121.80606787151919,0.9005436934433574
121.82650208933046,0.9005675416159028
121.86737052473472,0.9005399338490973
121.88780474242958,0.900608279905945
121.9082389600153,0.9005444790302177
121.94910729517869,0.9004385931441161
121.96954161276517,0.9005023379064964
121.98997583023447,0.900600816830772
122.01040994770301,0.9005216408979213
122.03084426504938,0.9004196268327741
122.05127848251868,0.9004533509544207
122.07171269986429,0.9005422344963311
122.09214681721642,0.9006191658952952
122.11258113445365,0.900571694003593
122.13301535179926,0.9005503709316701
122.15344946903497,0.9005849928668713
122.19431800338498,0.9005884157810484
122.21475212050427,0.9005830288997205
122.23518633762433,0.900542907856497
122.25562065462145,0.9005513248585719
122.27605477174075,0.9006121517268995
122.29648898874439,0.9005700667165253
122.3169233056251,0.9005392604889313
122.33735742262797,0.9004482446398286
122.3577916395152,0.9004344407564259
122.37822585639515,0.9003451083077382
122.39866017316672,0.9004812954013092
122.41909429005318,0.9006377955265542
122.4395285067003,0.9005562067197753
122.45996282347187,0.9005244465652795
122.4803969401255,0.9006157990944652
122.50083115688903,0.9005187230038687
122.52126527342625,0.9005321340938413
122.54169959008141,0.9006244405499287
122.56213380661211,0.9006192220086423
122.58256802315009,0.9006343726123771
122.60300223957165,0.9006053620118925
122.62343645610235,0.9006206809556686
122.64387067252392,0.900576070844672
122.6643047888283,0.900569281129665
122.68473910524335,0.9005727601571892
122.7051733215485,0.9005356692347127
122.72560743785289,0.900655359004217
122.76647597022384,0.9004977366120287
122.82777861866634,0.9006569862912849
122.8686470508037,0.9006059231453641
122.8890812667596,0.9006261239503437
122.9095154827155,0.900679038836721
122.92994969866413,0.9006454269417687
122.95038381450286,0.9006227010361666
122.9708181303431,0.9006310058115471
122.99125234617532,0.9006196148020725
123.01168646189763,0.9007241539678421
123.03212077773787,0.9006557517976472
123.05255499333725,0.9006893075792523
123.07298920906032,0.9006545173040096
123.09342332466622,0.9006447535816027
123.11385764026636,0.9006497476695005
123.13429185587302,0.9006965462010366
123.17516028684622,0.9004532948410735
123.19559450233646,0.9005028429266208
123.21602861770953,0.9005115404954315
123.23646283308335,0.9005820749728187
123.25689714845066,0.9006504771430136
123.27733126370731,0.9007219655473027
123.31819979421562,0.9007411563120333
123.33863390947226,0.900657042404632
123.35906812461326,0.9007050754298058
123.37950233974698,0.9007340299169433
123.39993665477232,0.9007328515366528
123.42037076978886,0.9007722992197102
123.44080498481344,0.9005948127026253
123.46123929983878,0.9007500783342326
123.48167341474618,0.9006615875857524
123.50210762964707,0.9006996885484779
123.52254174443806,0.9006941894404557
123.54297605922329,0.9006765137360985
123.56341027401504,0.9007347593904564
123.58384448880679,0.9006964339743423
