time,flux
2010.366435126995,1.004262446634065
2010.387268644017,1.0058722700833893
2010.5122697507773,1.0133224089115782
2010.5331032694,1.0170197792521718
2010.637270866236,1.019704221443014
2010.6581043863523,1.0152435515174671
2010.7206049482072,1.015125838592012
2010.741438469312,1.0151376191345711
2010.7622719906813,1.015637183523457
2010.8039390341396,1.013550458133316
2010.824772556235,1.0206096485185183
2010.8456060785784,1.0102676098290333
2010.8664396011447,1.0132358001818371
2010.887273123965,1.0135161313668035
2010.908106647004,1.0158389096657503
2010.9289401702924,1.0136989072567608
2010.9497736938056,1.0113800125063706
2010.970607217544,1.0154577002572955
2010.991440741512,1.0153554635996778
2011.0122742657104,1.014867583399346
2011.033107790115,1.0160341145977854
2011.0539413147544,1.0133266130350371
2011.0747748396043,1.0168079442306763
2011.1164418899416,1.010221780772784
2011.1372754154236,1.0114935269054712
2011.1997759931096,1.012846915987384
2011.2206095194135,1.0152215590763591
2011.2414430459105,1.0142925852375155
2011.2831100994792,1.007367787771151
2011.3039436265467,1.011667261268104
2011.3247771538067,1.0094313681483718
2011.3456106812564,1.0085401744397196
2011.3872777366853,1.0104169747760905
2011.4081112646704,1.008221564284503
2011.428944792825,1.0107971760183407
2011.470611849656,1.010971152357678
2011.533112436163,1.0116632400847587
2011.553945965331,1.0117923508059794
2011.5747794946544,1.0100842903842897
2011.6372800835463,1.0115291462493998
2011.6581136134853,1.014523787851104
2011.678947143577,1.0177338438534689
2011.720614204185,1.0177937712635197
2011.741447734707,1.012832108042987
2011.762281265363,1.0191059892750869
2011.7831147961645,1.01614346297851
2011.8247818581688,1.015481131008701
2011.866448920715,1.0114811316264771
2011.8872824521736,1.0180381347964138
2011.9289495154792,1.0147806433955695
2011.949783047322,1.0144548586777364
2011.9914501113644,1.0135312907214635
2012.012283643571,1.0112994581306118
2012.095617773522,1.011918250481756
2012.116451306293,1.008773457609546
2012.1581183721528,1.008365868088378
2012.1789519052477,1.0092161008800835
2012.199785438434,1.0100080725220584
2012.2206189717356,1.0053751714833834
2012.241452505136,1.0059654181150175
2012.283119572225,1.003908823695245
2012.303953105912,1.0072625505896329
2012.3247866397012,1.0028163669780823
2012.345620173587,1.0041872649177224
2012.3664537075529,1.0061008369141835
2012.4081207757783,1.0043517384239509
2012.428954310016,1.003266084106733
2012.449787844348,1.0054316635621716
2012.470621378758,1.008561744701022
2012.4914549132604,1.0069444357131312
2012.512288447848,1.004870518574681
2012.533121982506,1.0070917931775212
2012.5539555172568,1.006425420419898
2012.5747890520847,1.006465887509034
2012.595622586983,1.0106292212074337
2012.6164561219668,1.0075727987079743
2012.658123192153,1.0079503925869315
2012.6789567273631,1.0091230182147304
2012.720623797988,1.0094820197916454
2012.762290868895,1.0084405237142988
2012.8039579400745,1.0158234130012318
2012.8247914757685,1.0136446256927416
2012.845625011529,1.009051994631891
2012.866458547342,1.0164834064626858
2012.8872920832296,1.0128062172539294
2012.9081256191785,1.0165200213990622
2012.9497926912488,1.01050710206753
2012.9914597635568,1.0119470603407388
2013.0122932998024,1.0048028676473304
2013.0331268360933,1.0128377167692213
2013.053960372452,1.0104400536889253
2013.1164609818368,1.0065304559705202
2013.137294518399,1.007028620361796
2013.15812805502,1.007127141019786
2013.178961591683,1.0056421754906424
2013.1997951284045,1.0046669886599071
2013.220628665176,1.0057985268914769
2013.2414622019935,1.0045599057114338
2013.3039628127096,1.007292547465626
2013.3247963497115,1.0014450478086545
2013.3456298867484,1.0033072711436282
2013.366463423838,1.002733444120698
2013.3872969609708,1.0010353082731915
2013.4081304981344,1.0032032833032996
2013.4289640353509,1.0031675579290105
2013.4497975726065,0.9998523418869036
2013.4914646472264,1.0017433961957698
2013.5331317220005,1.0019517065508985
2013.595632334443,1.0066937453120823
2013.616465871988,1.0106335013962269
2013.6581329472008,1.0075964199826333
2013.720633560259,1.0080803268381098
2013.741467098002,1.0072783266470622
2013.7623006357865,1.0055312303404933
2013.7831341736,1.0069473443618902
2013.8039677114343,1.006513233179151
2013.8248012493077,1.00741523273176
2013.8456347871995,1.0057582610188056
2013.8664683251293,1.005759416372676
2013.9081354010616,1.0077550432952282
2013.9289689390732,1.003370883696446
2013.9498024771003,1.007265178893229
2013.970636015164,1.0056017835185478
2014.012303091354,1.002704671938217
2014.0331366294904,1.001318227211873
2014.053970167651,0.9992685790876764
2014.074803705824,1.0023877657115805
2014.09563724403,1.0037356144457892
2014.158137858769,0.9973856703839172
2014.178971397052,1.005204371936712
2014.199804935364,0.9993525473262976
2014.220638473687,1.0020234105380572
2014.241472012039,1.0010363592976197
2014.2623055504107,1.0018974037526234
2014.283139088791,1.0014323414648665
2014.3039726272,1.003098014519024
2014.324806165616,1.001808032402559
2014.3664732425225,0.9972030203526456
2014.387306780991,1.004789610558677
2014.4914744736136,1.000389867102493
2014.5331415507624,1.00096473329819
2014.5539750893536,0.9983413256435246
2014.574808627968,0.9993155098507822
2014.595642166596,1.0022077591572596
2014.6164757052268,1.0033555040238613
2014.6373092438807,1.002208409329267
2014.658142782548,1.0023630760274949
2014.6789763212164,1.0015071141328085
2014.699809859907,1.0035668240603446
2014.7206433986,1.003671149988625
2014.7414769373136,1.0047286596798488
