time,flux
131.5123207483848,0.9711667612632702
131.53275537236914,0.9710257724230831
131.55318989624357,0.9714233180738352
131.57362432010996,0.97165659794337
131.59405884386797,0.9711782976419386
131.61449346762674,0.9711474659042584
131.67579703842785,0.9714400611366815
131.69623156182934,0.9708218950053759
131.71666598523734,0.9714435322594667
131.7371005086461,0.971581764619795
131.75753513181553,0.9712124984105576
131.77796955510712,0.9713598169452353
131.79840407816664,0.9711097940128542
131.81883870121965,0.9712835543358076
131.8392731242784,0.971796259589551
131.8597076472215,0.9714659924657238
131.88014217004093,0.9719571563398297
131.90057669286762,0.9713837064373453
131.9210112155779,0.971062423396021
131.9414457382809,0.9714011641431178
131.96188026087475,0.9712566020882989
131.9823147834686,0.97078064989934
132.00274930593878,0.9710403715571503
132.02318372829905,0.9716771184045413
132.04361835066084,0.9713745181711492
132.0640528730146,0.9715915654370708
132.08448729514203,0.9713552228121373
132.10492181727022,0.9716121879900887
132.1253564393919,0.9714760995585395
132.14579086140293,0.9715827855382612
132.1662253832983,0.9711687010083561
132.18666000518715,0.9713757432733086
132.2070945269661,0.9714107607767005
132.2275289487443,0.971736842134816
132.24796347040683,0.9714038185311301
132.26839809206285,0.971275284896231
132.2888325136082,0.9713478721991804
132.30926703503064,0.9715139756336368
132.3297016564611,0.9714584376690737
132.35013607777364,0.971157062537841
132.37057059908693,0.9715407236974523
132.39100512027653,0.9714591523120001
132.411439641357,0.9710848836022782
132.43187416243018,0.9709238847601528
132.45230868339422,0.9712733451511452
132.47274330435903,0.9710819229387261
132.4931777252059,0.9711894256532206
132.51361224592983,0.971416580011958
132.5340466666603,0.97187732051577
132.554481287385,0.9711056082471428
132.57491580788337,0.9718282143375442
132.595350228381,0.9712484347405691
132.61578484888014,0.9713440948008553
132.63621936925483,0.9718778309750031
132.65665388952038,0.9714156611853384
132.67708830978518,0.9713982034795657
132.6975229299278,0.971520203236281
132.71795744996052,0.9713901382236825
132.73839186999248,0.9715031538978948
132.7588264900187,0.9711214324833694
132.77926100981858,0.9712510891285813
132.7996954296177,0.9711655361611108
132.82012994941033,0.9708894798078407
132.86099898866087,0.9712701803038999
132.88143350822065,0.9717791081593182
132.90186812767206,0.971843426022691
132.92230254700553,0.9713109149507027
132.94273706633248,0.9712509870367346
132.9631715855503,0.9711132651356394
132.98360620476888,0.9711185739116639
133.02447514284722,0.9708257744955476
133.0449096618322,0.971430158227559
133.0653441806935,0.9712287310141707
133.08577869956207,0.9715484826777956
133.10621321831422,0.9717538914732022
133.1266477369427,0.9710730409480698
133.14708225557843,0.9712753869880777
133.16751677409775,0.9710141339525681
133.1879512926098,0.9714435322594667
133.20838591089705,0.9712985618372612
133.2288203292992,0.971551647525041
133.249254847462,0.9716270933996958
133.26968936563208,0.9718343398483416
133.29012388380215,0.9717275517767733
133.31055840173212,0.971403308071897
133.3309928196686,0.9717221409089023
133.35142743760662,0.971581764619795
133.37186195542017,0.9716775267719278
133.3922964731246,0.9715720658943656
133.4127309907126,0.9715469513000963
133.4331655082933,0.9718313791847895
133.45360002588131,0.971438836034522
133.47403444323572,0.9712686489262005
133.49446906058438,0.9714428176165403
133.51490357793955,0.9712927426020037
133.53533799517754,0.9712669133648079
133.55577261229337,0.9715980993152546
133.5762071292993,0.9717585876981468
133.59664154630445,0.9715236743590661
133.6170760631867,0.9709797290002559
133.63751068007696,0.9712648715278754
133.65794519684277,0.9713098940322364
133.6783796134987,0.9717601190758463
133.69881423015613,0.9711189822790504
133.7192487466964,0.971605347836365
133.7396831631122,0.9714212762369027
133.76011767953605,0.9713708428646707
133.78055229583697,0.9713884026622899
133.80098671214364,0.9715512391576545
133.82142122821824,0.9713371525552849
133.86229026036017,0.9710881505413701
133.88272477631835,0.9715080543065328
133.90315929216013,0.9711704365697487
133.92359380799462,0.9713247994418435
133.94402832371998,0.9713383776574444
133.96446283932892,0.9710461907924078
133.98489725492982,0.9712139276964102
134.0053318703067,0.9717088689688412
134.02576638579922,0.9713573667409163
134.06663541631133,0.9713426655150026
134.08706993157102,0.9714932509887723
134.10750434658985,0.9710684468149717
134.14837347664434,0.9712394506580662
134.1688079914311,0.9713041768888255
134.18924240622437,0.9711506307515037
134.20967702101916,0.9716881443239767
134.2301115355731,0.9716844690174982
134.25054595013353,0.9719286727146217
134.27098046469473,0.9711397069239149
134.2914150790166,0.9712825334173413
134.3118494933442,0.9712903944895314
134.352718621878,0.9715849294670402
134.37315303585638,0.9713543039855177
134.41402206392377,0.9720523059408828
134.43445657778648,0.9715560374744457
